external_id,sensor_id,label,location,parameter,parameter_unit,instrument,data_owner,measurement_type,gap_tolerance
c8c0ebff69e0416e89fa45dfe3b9582c,30053,DouglasFir_Pure_2_Dendrometer,Ecosense_DouglasFirPlot,StemRadialVar_Volt,mV,Dendrometer (self-build),StefanieDumberger_A3,Selected Value,PT60M
5cb095a5c98b437e96399f68a617eebc,30053,DouglasFir_Pure_2_Dendrometer_in_mm,Ecosense_DouglasFirPlot,StemRadialVar,mm,Dendrometer (self-build),StefanieDumberger_A3,Selected Value,PT60M
afe7a49abbff4e5090c7de5c7daf19d8,30053,DouglasFir_Pure_2_Dendrometer_in_µm,Ecosense_DouglasFirPlot,StemRadialGrowth,um,Dendrometer (self-build),StefanieDumberger_A3,Selected Value,PT60M
a2d7262e072347da96cdfd706bee9f20,30053,DouglasFir_Pure_2_Dendrometer_in_µm,Ecosense_DouglasFirPlot,TreeWaterDeficit,um,Dendrometer (self-build),StefanieDumberger_A3,Selected Value,PT60M
a3e90393325b462b94a547086896c213,60483,DouglasFir_Pure_2_Heatvelocity_inner_DualMethodApproach,Ecosense_DouglasFirPlot,HeatVelocity,cm/hr,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
ead5d71036514999992ed7a01082d98a,60483,DouglasFir_Pure_2_Heatvelocity_inner_HeatRatioMethod,Ecosense_DouglasFirPlot,HeatVelocity,cm/hr,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
7b7dcc59b6284897a3258c78aae7c312,60483,DouglasFir_Pure_2_Heatvelocity_inner_Tmax,Ecosense_DouglasFirPlot,HeatVelocity,cm/hr,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
39e925eb72b94664b96494ca643a12fc,60483,DouglasFir_Pure_2_Heatvelocity_outer_DualMethodApproach,Ecosense_DouglasFirPlot,HeatVelocity,cm/hr,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
dff13d8311604cbcb782d24cba320885,60483,DouglasFir_Pure_2_Heatvelocity_outer_HeatRatioMethod,Ecosense_DouglasFirPlot,HeatVelocity,cm/hr,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
e7dcfce9f5d642e5a087eaad86854263,60483,DouglasFir_Pure_2_Heatvelocity_outer_Tmax,Ecosense_DouglasFirPlot,HeatVelocity,cm/hr,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
9a0ee7b990a740ddac12216d197a1dba,60483,DouglasFir_Pure_2_ImplexxDiagnostic,Ecosense_DouglasFirPlot,Diagnosticcode,None,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
dc57a3f198004d4fbf4fea2eec4d35d7,,DouglasFir_Pure_2_Leaf,Ecosense_DouglasFirPlot,WaterPotential,MPa,,StefanieDumberger_A3,Selected Value,PT60M
e13cca4673fd49c791ec1691d07c2c4a,60483,DouglasFir_Pure_2_PulseEnergyPerUnitLength,Ecosense_DouglasFirPlot,PulseEnergy,J/m,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
c63591acc0aa41a880218dc92f6bcfc5,60483,DouglasFir_Pure_2_SapFluxDensity_inner,Ecosense_DouglasFirPlot,SapfluxDensity,cm^3/cm^2/hr,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
4f5f5d7e877e4b1d9d109cb8a8637f9b,60483,DouglasFir_Pure_2_SapFluxDensity_outer,Ecosense_DouglasFirPlot,SapfluxDensity,cm^3/cm^2/hr,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
b9168d5c566147aea573471ce6990103,60483,DouglasFir_Pure_2_SapFluxDensity_total,Ecosense_DouglasFirPlot,SapfluxDensity,cm^3/cm^2/hr,Implexx Sap Flow Sensor,StefanieDumberger_A3,Selected Value,PT60M
867b583049b6496eba968ade1265297f,30143,DouglasFir_Pure_2_StemWaterPotential,Ecosense_DouglasFirPlot,BarPressure,bar,FloraPulse_Tensiometer,StefanieDumberger_A3,Selected Value,PT60M
d6f9a2920063464bb5646a381755e2d8,60483,DouglasFir_Pure_2_TimeToMaxTempAtInnerThermistor,Ecosense_DouglasFirPlot,Duration,s,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
be8240a9a04a462eaf257322656970bb,60483,DouglasFir_Pure_2_TimeToMaxTempAtInnerThermistorUpstream,Ecosense_DouglasFirPlot,Duration,s,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
6ae886d9107b450f88dbfb9264f792f3,60483,DouglasFir_Pure_2_TimeToMaxTempAtOuterThermistor,Ecosense_DouglasFirPlot,Duration,s,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
2779ad896adb425e9605813e808d982f,60483,DouglasFir_Pure_2_TimeToMaxTempAtOuterThermistorUpstream,Ecosense_DouglasFirPlot,Duration,s,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
3e1acd06252742be9f02f7a412a9948a,60483,DouglasFir_Pure_2_Total_SapFlow,Ecosense_DouglasFirPlot,Sapflow,l/hr,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
e568bd9852b745bba2e29d6408a394f6,60483,DouglasFir_Pure_2_deltaTmaxDownstreamInner,Ecosense_DouglasFirPlot,Temperature,degC,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
f1d33de67a3c4d65abcd0fe556ce691d,60483,DouglasFir_Pure_2_deltaTmaxDownstreamOuter,Ecosense_DouglasFirPlot,Temperature,degC,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
272c67c2709e40c4949a9648fd8f82a7,60483,DouglasFir_Pure_2_deltaTmaxUpstreamInner,Ecosense_DouglasFirPlot,Temperature,degC,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
ca110b9904b64cb185ff3b538490a8f4,60483,DouglasFir_Pure_2_deltaTmaxUpstreamOuter,Ecosense_DouglasFirPlot,Temperature,degC,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
b7955963af30449d8f543c949252e356,60065,DouglasFir_Pure_2_edge_E,Ecosense_DouglasFirPlot,Permittivity,F/m,SMT100,LeaDedden_A2,Selected Value,PT60M
0b02de5a286f4a82bebda14b9083f40e,60065,DouglasFir_Pure_2_edge_E,Ecosense_DouglasFirPlot,SoilMoisture,%,SMT100,LeaDedden_A2,Selected Value,PT60M
0fd0bc1cbc574b7b8fee2f0500bfdd5c,60065,DouglasFir_Pure_2_edge_E,Ecosense_DouglasFirPlot,SoilTemp,degC,SMT100,LeaDedden_A2,Selected Value,PT60M
162081e4c3fa4086890394fb29730501,60102,DouglasFir_Pure_2_edge_N,Ecosense_DouglasFirPlot,Permittivity,F/m,SMT100,LeaDedden_A2,Selected Value,PT60M
032c8c046044497fbaf7d0436809a6df,60102,DouglasFir_Pure_2_edge_N,Ecosense_DouglasFirPlot,SoilMoisture,%,SMT100,LeaDedden_A2,Selected Value,PT60M
fe58b598c3e8491e81ce6e8159642353,60102,DouglasFir_Pure_2_edge_N,Ecosense_DouglasFirPlot,SoilTemp,degC,SMT100,LeaDedden_A2,Selected Value,PT60M
d916c4e8ea744f02a48079b113b32d01,60068,DouglasFir_Pure_2_edge_S,Ecosense_DouglasFirPlot,Permittivity,F/m,SMT100,LeaDedden_A2,Selected Value,PT60M
b552495231694186b0a8f9628bdfb740,60068,DouglasFir_Pure_2_edge_S,Ecosense_DouglasFirPlot,SoilMoisture,%,SMT100,LeaDedden_A2,Selected Value,PT60M
096b78fc6eec4019bd4424ddba789b4a,60068,DouglasFir_Pure_2_edge_S,Ecosense_DouglasFirPlot,SoilTemp,degC,SMT100,LeaDedden_A2,Selected Value,PT60M
8f870b87467744cc8a8446e3465f9c7a,60105,DouglasFir_Pure_2_edge_W,Ecosense_DouglasFirPlot,Permittivity,F/m,SMT100,LeaDedden_A2,Selected Value,PT60M
b761e00a197b4f8986fe99235c15efb9,60105,DouglasFir_Pure_2_edge_W,Ecosense_DouglasFirPlot,SoilMoisture,%,SMT100,LeaDedden_A2,Selected Value,PT60M
5778b70924824b9a9ff4cde963847e13,60105,DouglasFir_Pure_2_edge_W,Ecosense_DouglasFirPlot,SoilTemp,degC,SMT100,LeaDedden_A2,Selected Value,PT60M
e7ccee43970a4ed78f366995301d8ebc,60064,DouglasFir_Pure_2_middle_E,Ecosense_DouglasFirPlot,Permittivity,F/m,SMT100,LeaDedden_A2,Selected Value,PT60M
6c9b5b4d632548e89a8e4ad0a8c918cf,60064,DouglasFir_Pure_2_middle_E,Ecosense_DouglasFirPlot,SoilMoisture,%,SMT100,LeaDedden_A2,Selected Value,PT60M
9ddf36cc7dd94039a252d92b0f1dcb06,60064,DouglasFir_Pure_2_middle_E,Ecosense_DouglasFirPlot,SoilTemp,degC,SMT100,LeaDedden_A2,Selected Value,PT60M
d6d10f0561444b3a8aac60151775b91b,60103,DouglasFir_Pure_2_middle_N,Ecosense_DouglasFirPlot,Permittivity,F/m,SMT100,LeaDedden_A2,Selected Value,PT60M
2a4c7021b1d144a7b544a88b85b1b874,60103,DouglasFir_Pure_2_middle_N,Ecosense_DouglasFirPlot,SoilMoisture,%,SMT100,LeaDedden_A2,Selected Value,PT60M
a053ed4e702642f4aacf1c3707eccf17,60103,DouglasFir_Pure_2_middle_N,Ecosense_DouglasFirPlot,SoilTemp,degC,SMT100,LeaDedden_A2,Selected Value,PT60M
2264bd77854847738ca9ea30af89e1cb,60067,DouglasFir_Pure_2_middle_S,Ecosense_DouglasFirPlot,Permittivity,F/m,SMT100,LeaDedden_A2,Selected Value,PT60M
3988e42b52034311be7792d9602e1054,60067,DouglasFir_Pure_2_middle_S,Ecosense_DouglasFirPlot,SoilMoisture,%,SMT100,LeaDedden_A2,Selected Value,PT60M
a3d5b146be5544e9b487267291de4e8a,60067,DouglasFir_Pure_2_middle_S,Ecosense_DouglasFirPlot,SoilTemp,degC,SMT100,LeaDedden_A2,Selected Value,PT60M
0274d8fd4b2f470eaa53a9dd074e64d1,60104,DouglasFir_Pure_2_middle_W,Ecosense_DouglasFirPlot,Permittivity,F/m,SMT100,LeaDedden_A2,Selected Value,PT60M
a972ae271dac44858a31d0e5cb1d057d,60104,DouglasFir_Pure_2_middle_W,Ecosense_DouglasFirPlot,SoilMoisture,%,SMT100,LeaDedden_A2,Selected Value,PT60M
9e365c4704ee4359a119ab086df84583,60104,DouglasFir_Pure_2_middle_W,Ecosense_DouglasFirPlot,SoilTemp,degC,SMT100,LeaDedden_A2,Selected Value,PT60M
f25458008784446a96281426ea9792c9,60483,DouglasFir_Pure_2_postPulseDownstreamInner,Ecosense_DouglasFirPlot,Temperature,degC,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
e7ff958f2e4540b08a54e4aeb862ab50,60483,DouglasFir_Pure_2_postPulseDownstreamOuter,Ecosense_DouglasFirPlot,Temperature,degC,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
2a0246aed3b14ab99e2a03bee621885f,60483,DouglasFir_Pure_2_postPulseUpstreamInner,Ecosense_DouglasFirPlot,Temperature,degC,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
026b5e7042a04512bb666d91bc393f0c,60483,DouglasFir_Pure_2_postPulseUpstreamOuter,Ecosense_DouglasFirPlot,Temperature,degC,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
7663af2373a24513b6bcd9ee11e31bae,60483,DouglasFir_Pure_2_prePulseDownstreamInner,Ecosense_DouglasFirPlot,Temperature,degC,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
d6d60d745f474ace85b1548befb22e77,60483,DouglasFir_Pure_2_prePulseDownstreamOuter,Ecosense_DouglasFirPlot,Temperature,degC,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
84fc6ddeb15744ebaed8aae48b6ec683,60483,DouglasFir_Pure_2_prePulseUpstreamInner,Ecosense_DouglasFirPlot,Temperature,degC,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
eed18b14e0254445813f1a333dd1acc5,60483,DouglasFir_Pure_2_prePulseUpstreamOuter,Ecosense_DouglasFirPlot,Temperature,degC,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
10368d90aa384d67b7085a92e5f28670,60063,DouglasFir_Pure_2_stem_E,Ecosense_DouglasFirPlot,Permittivity,F/m,SMT100,LeaDedden_A2,Selected Value,PT60M
6378f406dbeb4bfbbd20915c460da44a,60063,DouglasFir_Pure_2_stem_E,Ecosense_DouglasFirPlot,SoilMoisture,%,SMT100,LeaDedden_A2,Selected Value,PT60M
2138990c195f43e399f35fdcb71872b8,60063,DouglasFir_Pure_2_stem_E,Ecosense_DouglasFirPlot,SoilTemp,degC,SMT100,LeaDedden_A2,Selected Value,PT60M
2cae022021fa47dfafb341b4fab83c89,60061,DouglasFir_Pure_2_stem_N,Ecosense_DouglasFirPlot,Permittivity,F/m,SMT100,LeaDedden_A2,Selected Value,PT60M
d94d20c8aa2f406e908eb2b3329f3ef1,60061,DouglasFir_Pure_2_stem_N,Ecosense_DouglasFirPlot,SoilMoisture,%,SMT100,LeaDedden_A2,Selected Value,PT60M
a0cc860da37f4a3e94d6d6af6fb04b3b,60061,DouglasFir_Pure_2_stem_N,Ecosense_DouglasFirPlot,SoilTemp,degC,SMT100,LeaDedden_A2,Selected Value,PT60M
8b4ac4946f3342e48df5ea4d96765e19,60066,DouglasFir_Pure_2_stem_S,Ecosense_DouglasFirPlot,Permittivity,F/m,SMT100,LeaDedden_A2,Selected Value,PT60M
db7a0aade39b4df29f770f08ba34909d,60066,DouglasFir_Pure_2_stem_S,Ecosense_DouglasFirPlot,SoilMoisture,%,SMT100,LeaDedden_A2,Selected Value,PT60M
ea10a0dbd5684bd2b463aaef355d0c72,60066,DouglasFir_Pure_2_stem_S,Ecosense_DouglasFirPlot,SoilTemp,degC,SMT100,LeaDedden_A2,Selected Value,PT60M
05c8ea8b6e454c4786541ad1516054a1,60062,DouglasFir_Pure_2_stem_W,Ecosense_DouglasFirPlot,Permittivity,F/m,SMT100,LeaDedden_A2,Selected Value,PT60M
3107de57be184e43a1b7ba9af0b676d6,60062,DouglasFir_Pure_2_stem_W,Ecosense_DouglasFirPlot,SoilMoisture,%,SMT100,LeaDedden_A2,Selected Value,PT60M
94b3efb01d654346affae8d30bf7a966,60062,DouglasFir_Pure_2_stem_W,Ecosense_DouglasFirPlot,SoilTemp,degC,SMT100,LeaDedden_A2,Selected Value,PT60M
b036f13f3eb049508ddd3a1dd9cb81cd,30158,DouglasFir_Pure_3_+26m_Chlorophyll,Ecosense_DouglasFirPlot,ChlorophyllFluorescenceMax,None,MICRO-PAM,ClaraStock_B1,Selected Value,PT60M
a6b897dcfba94230895997ffacb68133,30158,DouglasFir_Pure_3_+26m_Chlorophyll,Ecosense_DouglasFirPlot,ChlorophyllFluorescenceMin,None,MICRO-PAM,ClaraStock_B1,Selected Value,PT60M
702051abfcc742d392b946ce71756ea4,30158,DouglasFir_Pure_3_+26m_Chlorophyll,Ecosense_DouglasFirPlot,ElectronTransportRate,µmol/m^2s,MICRO-PAM,ClaraStock_B1,Selected Value,PT60M
b6bf38ca508047de9edca495d33d91db,30158,DouglasFir_Pure_3_+26m_Chlorophyll,Ecosense_DouglasFirPlot,PAR,µmol/m^2s,MICRO-PAM,ClaraStock_B1,Selected Value,PT60M
4aa61ec3645849af9a5bd45904a10435,30158,DouglasFir_Pure_3_+26m_Chlorophyll,Ecosense_DouglasFirPlot,Temperature,degC,MICRO-PAM,ClaraStock_B1,Selected Value,PT60M
fcaefa16015744a99691caf3213e660a,30158,DouglasFir_Pure_3_+26m_Chlorophyll,Ecosense_DouglasFirPlot,Yield,None,MICRO-PAM,ClaraStock_B1,Selected Value,PT60M
072bd8a8fa904f3d867fc03f27fc4ec2,30188,DouglasFir_Pure_3_CaviCam,Ecosense_DouglasFirPlot,AirTemp,degC,CaviCam,SimonHaberstroh_A3,Selected Value,PT60M
96c86cdfbae942eb9590269f7414c2cf,30188,DouglasFir_Pure_3_CaviCam,Ecosense_DouglasFirPlot,Area,pixel,CaviCam,SimonHaberstroh_A3,Selected Value,PT60M
4c2f1170f79141b6ade4a453ed48878a,30188,DouglasFir_Pure_3_CaviCam,Ecosense_DouglasFirPlot,RelHumidity,%,CaviCam,SimonHaberstroh_A3,Selected Value,PT60M
3bdae2cf91f6432c90871e3d12097376,30188,DouglasFir_Pure_3_CaviCam,Ecosense_DouglasFirPlot,VPDAVG,kPa,CaviCam,SimonHaberstroh_A3,Selected Value,PT60M
104973db47e7475d824be62536a38688,30054,DouglasFir_Pure_3_Dendrometer,Ecosense_DouglasFirPlot,StemRadialVar_Volt,mV,Dendrometer (self-build),StefanieDumberger_A3,Selected Value,PT60M
043ed719170c4c65b3a40b8dcf553ce4,30054,DouglasFir_Pure_3_Dendrometer_in_mm,Ecosense_DouglasFirPlot,StemRadialVar,mm,Dendrometer (self-build),StefanieDumberger_A3,Selected Value,PT60M
c105bfd80dab43e7bfbcd7686fe9f6e5,30054,DouglasFir_Pure_3_Dendrometer_in_µm,Ecosense_DouglasFirPlot,StemRadialGrowth,um,Dendrometer (self-build),StefanieDumberger_A3,Selected Value,PT60M
c760ac87330a47acbd7ca8bc236117c8,30054,DouglasFir_Pure_3_Dendrometer_in_µm,Ecosense_DouglasFirPlot,TreeWaterDeficit,um,Dendrometer (self-build),StefanieDumberger_A3,Selected Value,PT60M
1adfd8b9e433429696d431a92a7b75d9,60490,DouglasFir_Pure_3_Heatvelocity_inner_DualMethodApproach,Ecosense_DouglasFirPlot,HeatVelocity,cm/hr,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
6efac1ad94c641bea83d57467e84b6a4,60490,DouglasFir_Pure_3_Heatvelocity_inner_HeatRatioMethod,Ecosense_DouglasFirPlot,HeatVelocity,cm/hr,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
6271d79eb11c499f993aaf32f0d097df,60490,DouglasFir_Pure_3_Heatvelocity_inner_Tmax,Ecosense_DouglasFirPlot,HeatVelocity,cm/hr,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
635f78318e1f4fb1aa4ba2456d9d77d6,60490,DouglasFir_Pure_3_Heatvelocity_outer_DualMethodApproach,Ecosense_DouglasFirPlot,HeatVelocity,cm/hr,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
70de6b1e7c404977b16641bb8602a33c,60490,DouglasFir_Pure_3_Heatvelocity_outer_HeatRatioMethod,Ecosense_DouglasFirPlot,HeatVelocity,cm/hr,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
10eaac817b5c461784dc65b9d0bcd79a,60490,DouglasFir_Pure_3_Heatvelocity_outer_Tmax,Ecosense_DouglasFirPlot,HeatVelocity,cm/hr,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
4a47915caa0d44a794d72920252ffa06,60490,DouglasFir_Pure_3_ImplexxDiagnostic,Ecosense_DouglasFirPlot,Diagnosticcode,None,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
d579633ceeff4bb6880a728eead3be31,,DouglasFir_Pure_3_Leaf,Ecosense_DouglasFirPlot,WaterPotential,MPa,,StefanieDumberger_A3,Selected Value,PT60M
e23eb9350cb64ffb948d89816f7a1757,60490,DouglasFir_Pure_3_PulseEnergyPerUnitLength,Ecosense_DouglasFirPlot,PulseEnergy,J/m,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
01a0bc88d5fb4562b6c68b306aefd8ce,60490,DouglasFir_Pure_3_SapFluxDensity_inner,Ecosense_DouglasFirPlot,SapfluxDensity,cm^3/cm^2/hr,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
ee96917344154205b34e750dea41c1a4,60490,DouglasFir_Pure_3_SapFluxDensity_outer,Ecosense_DouglasFirPlot,SapfluxDensity,cm^3/cm^2/hr,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
943f31c9620747c98620f53ddb49ac75,60490,DouglasFir_Pure_3_SapFluxDensity_total,Ecosense_DouglasFirPlot,SapfluxDensity,cm^3/cm^2/hr,Implexx Sap Flow Sensor,StefanieDumberger_A3,Selected Value,PT60M
b8c4d5cad30348d5b9ee381fc591f6ec,30144,DouglasFir_Pure_3_StemWaterPotential,Ecosense_DouglasFirPlot,BarPressure,bar,FloraPulse_Tensiometer,StefanieDumberger_A3,Selected Value,PT60M
c4c849afbdbc4968bd3dde842f9f247d,60490,DouglasFir_Pure_3_TimeToMaxTempAtInnerThermistor,Ecosense_DouglasFirPlot,Duration,s,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
3e68035b8cd644d28a60270e713a67b0,60490,DouglasFir_Pure_3_TimeToMaxTempAtInnerThermistorUpstream,Ecosense_DouglasFirPlot,Duration,s,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
7b18df5aeba34ce98b55caabe3ea262c,60490,DouglasFir_Pure_3_TimeToMaxTempAtOuterThermistor,Ecosense_DouglasFirPlot,Duration,s,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
08706cfeb2df4343969ff5449d8b0a20,60490,DouglasFir_Pure_3_TimeToMaxTempAtOuterThermistorUpstream,Ecosense_DouglasFirPlot,Duration,s,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
4900880c29124baeb70efa1178a117fe,60490,DouglasFir_Pure_3_Total_SapFlow,Ecosense_DouglasFirPlot,Sapflow,l/hr,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
9ce10aff3a8d40ed9bb8da974c9991e0,60490,DouglasFir_Pure_3_deltaTmaxDownstreamInner,Ecosense_DouglasFirPlot,Temperature,degC,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
61f60973073d457b94e91f895124d9f4,60490,DouglasFir_Pure_3_deltaTmaxDownstreamOuter,Ecosense_DouglasFirPlot,Temperature,degC,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
4e56a533a2ee46ac8579f8e46a44b80c,60490,DouglasFir_Pure_3_deltaTmaxUpstreamInner,Ecosense_DouglasFirPlot,Temperature,degC,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
1a846a395ab4490ba79b241770e8cddb,60490,DouglasFir_Pure_3_deltaTmaxUpstreamOuter,Ecosense_DouglasFirPlot,Temperature,degC,Implexx Sap Flow Sensor,LeaDedden_A2_StefanieDumberger_A3,Selected Value,PT60M
8468b4f98c3d45a7950e87f8c485049c,60087,DouglasFir_Pure_3_edge_E,Ecosense_DouglasFirPlot,Permittivity,F/m,SMT100,LeaDedden_A2,Selected Value,PT60M
a455da90b7f24483898867b0154b44e8,60087,DouglasFir_Pure_3_edge_E,Ecosense_DouglasFirPlot,SoilMoisture,%,SMT100,LeaDedden_A2,Selected Value,PT60M
01fb2cb89f9e448ab644534ae08e6e7a,60087,DouglasFir_Pure_3_edge_E,Ecosense_DouglasFirPlot,SoilTemp,degC,SMT100,LeaDedden_A2,Selected Value,PT60M
03179530be954a94b91c3286e89cf480,60081,DouglasFir_Pure_3_edge_N,Ecosense_DouglasFirPlot,Permittivity,F/m,SMT100,LeaDedden_A2,Selected Value,PT60M
9aece88d1ae7480aabf6b0a631eba885,60081,DouglasFir_Pure_3_edge_N,Ecosense_DouglasFirPlot,SoilMoisture,%,SMT100,LeaDedden_A2,Selected Value,PT60M
c3bf7e270365426396cd3267b5f2b581,60081,DouglasFir_Pure_3_edge_N,Ecosense_DouglasFirPlot,SoilTemp,degC,SMT100,LeaDedden_A2,Selected Value,PT60M
eee768884bc0497485f6baff548b41ed,60089,DouglasFir_Pure_3_edge_S,Ecosense_DouglasFirPlot,Permittivity,F/m,SMT100,LeaDedden_A2,Selected Value,PT60M
64756fb303664ebfb09d6cef9ccded58,60089,DouglasFir_Pure_3_edge_S,Ecosense_DouglasFirPlot,SoilMoisture,%,SMT100,LeaDedden_A2,Selected Value,PT60M
b2367168a6124c0cbe00f5eaaf2b06e9,60089,DouglasFir_Pure_3_edge_S,Ecosense_DouglasFirPlot,SoilTemp,degC,SMT100,LeaDedden_A2,Selected Value,PT60M
fa951d540c9c400e9302062e51060e65,60094,DouglasFir_Pure_3_edge_W,Ecosense_DouglasFirPlot,Permittivity,F/m,SMT100,LeaDedden_A2,Selected Value,PT60M
caf2487050764f51bc17553cdeddcf3f,60094,DouglasFir_Pure_3_edge_W,Ecosense_DouglasFirPlot,SoilMoisture,%,SMT100,LeaDedden_A2,Selected Value,PT60M
18f67130a0804f6b90e1c3ea9ef54302,60094,DouglasFir_Pure_3_edge_W,Ecosense_DouglasFirPlot,SoilTemp,degC,SMT100,LeaDedden_A2,Selected Value,PT60M
e7b99fff68244574afd37df7aa3b196a,60086,DouglasFir_Pure_3_middle_E,Ecosense_DouglasFirPlot,Permittivity,F/m,SMT100,LeaDedden_A2,Selected Value,PT60M
a5c69e0020f240ed8dce7a6220b05462,60086,DouglasFir_Pure_3_middle_E,Ecosense_DouglasFirPlot,SoilMoisture,%,SMT100,LeaDedden_A2,Selected Value,PT60M
db70a81715f34c0a8783fe99b95fe12b,60086,DouglasFir_Pure_3_middle_E,Ecosense_DouglasFirPlot,SoilTemp,degC,SMT100,LeaDedden_A2,Selected Value,PT60M
d88cb50e67964381ae15ea46184b7bc2,60082,DouglasFir_Pure_3_middle_N,Ecosense_DouglasFirPlot,Permittivity,F/m,SMT100,LeaDedden_A2,Selected Value,PT60M
0db04e8b8031428ea568050233942dc3,60082,DouglasFir_Pure_3_middle_N,Ecosense_DouglasFirPlot,SoilMoisture,%,SMT100,LeaDedden_A2,Selected Value,PT60M
9977d657a78e49a5aaebbdbf7bd10704,60082,DouglasFir_Pure_3_middle_N,Ecosense_DouglasFirPlot,SoilTemp,degC,SMT100,LeaDedden_A2,Selected Value,PT60M
dfd5cffa508140ffa0e7e7faf09dd73c,60090,DouglasFir_Pure_3_middle_S,Ecosense_DouglasFirPlot,Permittivity,F/m,SMT100,LeaDedden_A2,Selected Value,PT60M
4ef652e972cc4492840bd00fa64c74f5,60090,DouglasFir_Pure_3_middle_S,Ecosense_DouglasFirPlot,SoilMoisture,%,SMT100,LeaDedden_A2,Selected Value,PT60M
64bdad81a3294b4e8066c7dde435e57f,60090,DouglasFir_Pure_3_middle_S,Ecosense_DouglasFirPlot,SoilTemp,degC,SMT100,LeaDedden_A2,Selected Value,PT60M
